"order_id","product_id","sale_n"
"R_0028882","PD_218",11
"R_0026304","PD_198",5
"R_0038204","PD_259",1
"R_0039793","PD_261",2
"R_0027178","PD_118",1
"R_0000320","PD_256",2
"R_0044527","PD_256",9
"R_0012903","PD_134",10
"R_0042643","PD_094",2
"R_0038959","PD_124",3
"R_0028395","PD_224",5
"R_0035903","PD_256",1
"R_0014847","PD_258",6
"R_0014236","PD_084",8
"R_0028129","PD_198",1
"R_0031495","PD_262",1
"R_0015453","PD_115",10
"R_0001381","PD_262",8
"R_0041394","PD_258",10
"R_0009744","PD_216",4
"R_0032196","PD_218",5
"R_0004443","PD_093",10
"R_0029994","PD_201",3
"R_0016112","PD_115",5
"R_0002215","PD_091",3
"R_0040576","PD_256",2
"R_0009556","PD_117",1
"R_0012967","PD_183",11
"R_0040273","PD_077",6
"R_0018976","PD_215",8
"R_0020372","PD_200",5
"R_0030367","PD_117",5
"R_0032990","PD_197",1
"R_0000819","PD_217",11
"R_0016996","PD_088",6
"R_0023446","PD_117",1
"R_0023647","PD_002",5
"R_0042881","PD_201",3
"R_0035916","PD_269",2
"R_0006279","PD_090",9
"R_0041150","PD_259",3
"R_0038722","PD_084",1
"R_0029180","PD_201",5
"R_0004855","PD_109",1
"R_0010104","PD_200",1
"R_0032983","PD_124",5
"R_0020549","PD_216",1
"R_0024994","PD_183",1
"R_0031621","PD_258",1
"R_0026513","PD_268",3
"R_0015468","PD_003",1
"R_0039752","PD_200",5
"R_0014943","PD_114",11
"R_0005760","PD_088",2
"R_0016509","PD_256",3
"R_0002990","PD_186",10
"R_0034011","PD_256",1
"R_0023179","PD_256",9
"R_0018506","PD_224",7
"R_0034041","PD_197",9
"R_0030660","PD_268",11
"R_0009502","PD_117",11
"R_0017011","PD_115",10
"R_0018925","PD_084",11
"R_0013955","PD_269",9
"R_0008157","PD_077",11
"R_0037302","PD_112",1
"R_0037584","PD_215",8
"R_0006041","PD_268",6
"R_0025583","PD_091",1
"R_0041573","PD_135",1
"R_0036486","PD_174",1
"R_0005061","PD_088",5
"R_0020816","PD_225",10
"R_0015739","PD_187",6
"R_0041817","PD_256",6
"R_0043981","PD_224",1
"R_0029646","PD_002",6
"R_0003303","PD_255",2
"R_0032157","PD_217",1
"R_0020399","PD_256",9
"R_0021420","PD_268",7
"R_0029064","PD_259",1
"R_0022390","PD_125",5
"R_0033747","PD_093",3
"R_0014351","PD_093",3
"R_0016240","PD_184",9
"R_0025715","PD_115",10
"R_0016536","PD_084",1
"R_0011813","PD_186",2
"R_0012220","PD_216",10
"R_0012452","PD_078",4
"R_0043898","PD_198",11
"R_0018554","PD_109",9
"R_0001549","PD_088",1
"R_0038828","PD_094",10
"R_0019038","PD_088",2
"R_0032149","PD_087",2
"R_0018940","PD_186",5
"R_0006038","PD_224",4
"R_0018696","PD_174",9
"R_0012823","PD_183",10
"R_0004907","PD_198",11
"R_0002322","PD_217",2
"R_0016986","PD_109",2
"R_0032114","PD_218",1
"R_0030200","PD_002",5
"R_0022192","PD_201",1
"R_0032624","PD_117",1
"R_0012456","PD_108",4
"R_0013272","PD_217",1
"R_0021778","PD_218",7
"R_0006469","PD_134",2
"R_0011120","PD_184",1
"R_0042148","PD_256",8
"R_0023701","PD_094",5
"R_0014086","PD_215",1
"R_0035744","PD_118",1
"R_0027701","PD_087",1
"R_0026490","PD_256",5
"R_0029407","PD_111",1
"R_0035420","PD_224",3
"R_0027112","PD_114",1
"R_0023341","PD_124",4
"R_0026966","PD_224",2
"R_0029619","PD_184",7
"R_0007883","PD_184",2
"R_0027316","PD_201",8
"R_0037898","PD_197",8
"R_0009692","PD_200",2
"R_0035029","PD_091",1
"R_0038222","PD_114",6
"R_0027506","PD_087",9
"R_0025760","PD_197",1
"R_0044989","PD_200",11
"R_0025776","PD_091",2
"R_0015946","PD_115",11
"R_0044277","PD_124",10
"R_0017015","PD_183",6
"R_0015439","PD_269",3
"R_0010329","PD_216",2
"R_0028601","PD_224",4
"R_0004492","PD_087",4
"R_0014147","PD_186",3
"R_0012213","PD_002",7
"R_0027416","PD_003",2
"R_0011810","PD_117",10
"R_0042998","PD_218",9
"R_0027523","PD_091",1
"R_0030069","PD_262",10
"R_0023575","PD_118",3
"R_0041803","PD_186",9
"R_0037890","PD_200",1
"R_0014871","PD_088",10
"R_0042564","PD_091",11
"R_0024104","PD_261",9
"R_0032310","PD_125",5
"R_0025462","PD_125",7
"R_0034529","PD_217",1
"R_0036493","PD_002",9
"R_0044902","PD_109",5
"R_0044729","PD_002",5
"R_0042925","PD_261",7
"R_0032072","PD_225",10
"R_0018313","PD_125",6
"R_0022192","PD_262",1
"R_0003988","PD_197",5
"R_0019946","PD_125",11
"R_0017238","PD_093",9
"R_0001668","PD_201",1
"R_0040256","PD_115",2
"R_0035677","PD_090",1
"R_0009029","PD_134",6
"R_0014613","PD_078",8
"R_0023837","PD_174",10
"R_0008906","PD_135",5
"R_0004073","PD_108",10
"R_0043947","PD_268",10
"R_0043755","PD_090",1
"R_0036278","PD_198",1
"R_0030614","PD_091",1
"R_0025119","PD_201",10
"R_0033922","PD_224",2
"R_0024865","PD_184",6
"R_0034749","PD_125",11
"R_0013853","PD_261",11
"R_0036296","PD_091",5
"R_0009617","PD_114",9
"R_0001007","PD_109",8
"R_0030423","PD_111",1
"R_0018502","PD_200",3
"R_0009007","PD_087",3
"R_0022216","PD_258",9
"R_0016432","PD_109",6
"R_0027138","PD_218",2
"R_0011525","PD_200",9
"R_0000943","PD_262",2
"R_0016639","PD_269",3
"R_0030738","PD_087",2
"R_0004546","PD_135",2
"R_0022054","PD_268",5
"R_0031328","PD_258",1
"R_0037245","PD_087",2
"R_0000962","PD_094",1
"R_0024935","PD_216",6
"R_0043632","PD_217",3
"R_0037286","PD_114",1
"R_0028108","PD_093",6
"R_0018200","PD_085",1
"R_0038173","PD_174",11
"R_0032442","PD_108",8
"R_0036405","PD_187",2
"R_0043213","PD_093",6
"R_0001770","PD_084",9
"R_0033629","PD_259",9
"R_0003138","PD_186",1
"R_0029616","PD_262",6
"R_0035109","PD_090",7
"R_0012920","PD_216",12
"R_0013922","PD_085",8
"R_0006561","PD_117",1
"R_0019008","PD_088",9
"R_0027107","PD_078",3
"R_0020524","PD_087",4
"R_0001543","PD_215",9
"R_0002606","PD_174",8
"R_0037632","PD_174",3
"R_0037895","PD_201",10
"R_0022780","PD_173",11
"R_0030376","PD_269",9
"R_0005304","PD_003",10
"R_0012669","PD_256",3
"R_0036752","PD_134",1
"R_0009147","PD_125",5
"R_0012884","PD_087",10
"R_0009412","PD_259",1
"R_0011953","PD_087",2
"R_0009445","PD_125",4
"R_0040883","PD_197",6
"R_0021754","PD_077",11
"R_0013263","PD_125",11
"R_0029283","PD_077",1
"R_0000761","PD_198",3
"R_0037439","PD_218",4
"R_0021024","PD_093",10
"R_0006922","PD_224",9
"R_0023476","PD_085",1
"R_0007737","PD_125",10
"R_0006233","PD_215",10
"R_0019536","PD_268",6
"R_0019344","PD_077",5
"R_0027864","PD_108",6
"R_0008415","PD_077",10
"R_0037240","PD_085",10
"R_0014338","PD_255",10
"R_0032317","PD_262",11
"R_0026086","PD_003",9
"R_0018568","PD_259",1
"R_0006525","PD_200",1
"R_0004654","PD_256",8
"R_0015768","PD_269",1
"R_0019075","PD_108",10
"R_0020595","PD_197",10
"R_0044499","PD_125",9
"R_0015101","PD_261",9
"R_0041561","PD_201",10
"R_0030370","PD_118",10
"R_0045048","PD_225",5
"R_0000136","PD_090",9
"R_0021620","PD_091",6
"R_0027166","PD_224",8
"R_0025573","PD_217",9
"R_0034726","PD_215",4
"R_0030307","PD_216",1
"R_0029676","PD_218",3
"R_0008325","PD_117",9
"R_0034824","PD_077",10
"R_0002137","PD_186",8
"R_0026814","PD_114",1
"R_0041650","PD_258",8
"R_0025663","PD_218",5
"R_0013892","PD_112",11
"R_0024950","PD_268",1
"R_0032570","PD_078",6
"R_0013814","PD_184",1
"R_0001042","PD_218",9
"R_0020281","PD_134",11
"R_0015501","PD_125",7
"R_0039557","PD_198",1
"R_0033194","PD_186",3
"R_0027649","PD_118",7
"R_0036935","PD_108",1
"R_0021576","PD_108",6
"R_0000787","PD_215",1
"R_0006072","PD_124",10
"R_0038902","PD_258",8
"R_0032853","PD_091",1
"R_0041733","PD_077",9
"R_0006979","PD_259",5
"R_0009873","PD_093",6
"R_0010281","PD_201",1
"R_0039869","PD_108",1
"R_0039035","PD_173",11
"R_0000449","PD_077",10
"R_0044244","PD_093",10
"R_0031028","PD_135",7
"R_0006388","PD_217",1
"R_0006582","PD_224",6
"R_0007421","PD_259",1
"R_0019228","PD_135",1
"R_0026461","PD_084",10
"R_0041666","PD_108",1
"R_0031025","PD_255",2
"R_0039584","PD_114",11
"R_0004854","PD_224",8
"R_0022377","PD_173",3
"R_0006041","PD_094",11
"R_0040198","PD_117",8
"R_0014471","PD_084",2
"R_0024221","PD_183",2
"R_0016762","PD_256",7
"R_0031073","PD_200",3
"R_0038484","PD_087",10
"R_0006994","PD_174",1
"R_0013839","PD_187",3
"R_0044469","PD_217",9
"R_0007537","PD_091",2
"R_0040174","PD_262",8
"R_0011805","PD_198",3
"R_0039681","PD_003",8
"R_0001960","PD_115",7
"R_0022512","PD_114",6
"R_0033924","PD_218",1
"R_0044344","PD_135",1
"R_0031034","PD_217",5
"R_0004966","PD_225",6
"R_0012001","PD_108",7
"R_0031101","PD_117",1
"R_0013137","PD_186",8
"R_0037355","PD_085",8
"R_0016348","PD_215",1
"R_0010978","PD_077",10
"R_0025480","PD_224",1
"R_0038189","PD_218",5
"R_0023003","PD_109",6
"R_0017534","PD_003",6
"R_0033602","PD_111",7
"R_0017628","PD_115",9
"R_0042622","PD_088",5
"R_0040746","PD_117",7
"R_0036233","PD_183",2
"R_0032851","PD_174",11
"R_0021745","PD_002",1
"R_0012536","PD_090",6
"R_0010589","PD_078",5
"R_0023190","PD_003",11
"R_0023880","PD_173",3
"R_0040927","PD_084",4
"R_0033645","PD_091",1
"R_0035794","PD_084",5
"R_0023456","PD_262",4
"R_0022243","PD_084",10
"R_0021803","PD_112",2
"R_0039719","PD_217",9
"R_0005649","PD_114",9
"R_0008804","PD_225",9
"R_0023739","PD_084",2
"R_0036675","PD_094",1
"R_0024255","PD_174",1
"R_0017894","PD_201",1
"R_0037734","PD_117",11
"R_0041575","PD_187",11
"R_0020456","PD_183",7
"R_0011619","PD_088",11
"R_0007503","PD_186",5
"R_0009954","PD_216",3
"R_0041953","PD_217",3
"R_0029812","PD_114",2
"R_0034651","PD_225",9
"R_0024660","PD_085",10
"R_0002186","PD_197",1
"R_0033609","PD_091",10
"R_0001722","PD_117",6
"R_0018534","PD_112",10
"R_0015065","PD_135",2
"R_0031480","PD_003",1
"R_0017629","PD_084",5
"R_0004231","PD_115",3
"R_0009037","PD_201",11
"R_0010585","PD_256",3
"R_0029030","PD_077",10
"R_0009496","PD_215",3
"R_0039511","PD_201",5
"R_0044455","PD_090",11
"R_0043378","PD_085",1
"R_0039001","PD_077",1
"R_0024185","PD_112",11
"R_0024958","PD_134",1
"R_0024800","PD_187",1
"R_0023153","PD_269",3
"R_0021986","PD_078",10
"R_0007762","PD_184",1
"R_0006906","PD_224",3
"R_0017236","PD_093",11
"R_0015357","PD_217",2
"R_0023920","PD_093",11
"R_0005817","PD_268",1
"R_0033495","PD_261",11
"R_0022419","PD_085",1
"R_0040195","PD_087",5
"R_0038782","PD_262",1
"R_0041989","PD_268",11
"R_0022925","PD_217",2
"R_0022536","PD_256",10
"R_0012003","PD_115",4
"R_0020799","PD_269",2
"R_0032097","PD_109",10
"R_0034264","PD_085",11
"R_0026134","PD_216",9
"R_0036208","PD_269",10
"R_0018968","PD_115",1
"R_0021106","PD_094",1
"R_0033615","PD_114",3
"R_0006142","PD_117",1
"R_0017274","PD_108",10
"R_0021619","PD_094",11
"R_0033454","PD_183",5
"R_0001816","PD_112",6
"R_0026674","PD_256",11
"R_0001596","PD_088",10
"R_0017553","PD_215",6
"R_0025777","PD_218",1
"R_0045036","PD_115",7
"R_0010941","PD_200",11
"R_0022814","PD_224",6
"R_0003050","PD_201",2
"R_0007423","PD_216",1
"R_0039442","PD_218",10
"R_0028691","PD_174",11
"R_0037870","PD_114",7
"R_0020331","PD_216",1
"R_0037852","PD_262",5
"R_0030542","PD_090",1
"R_0003557","PD_091",5
"R_0008742","PD_268",4
"R_0025041","PD_002",3
"R_0036685","PD_216",10
"R_0000893","PD_262",6
"R_0023316","PD_087",5
"R_0007724","PD_003",11
"R_0014900","PD_115",9
"R_0027530","PD_084",1
"R_0001930","PD_262",6
"R_0014494","PD_258",8
"R_0025452","PD_091",1
"R_0037524","PD_218",10
"R_0038682","PD_225",1
"R_0044998","PD_187",8
"R_0020318","PD_261",6
"R_0011377","PD_002",9
"R_0012340","PD_258",1
"R_0037843","PD_124",9
"R_0001320","PD_258",10
"R_0033884","PD_090",1
"R_0042631","PD_108",8
"R_0040095","PD_186",6
"R_0029351","PD_078",9
"R_0024752","PD_087",1
"R_0005622","PD_135",1
"R_0004097","PD_183",9
"R_0038436","PD_217",8
"R_0020618","PD_003",7
"R_0020703","PD_215",6
"R_0035216","PD_215",10
"R_0009986","PD_216",1
"R_0033160","PD_173",1
"R_0013180","PD_218",11
"R_0004875","PD_112",9
"R_0004822","PD_198",1
"R_0035455","PD_109",10
"R_0015054","PD_117",9
"R_0019595","PD_115",6
"R_0038607","PD_125",6
"R_0001375","PD_112",1
"R_0004981","PD_200",1
"R_0041429","PD_269",5
"R_0043999","PD_268",1
"R_0026381","PD_183",11
"R_0015547","PD_114",9
"R_0044889","PD_174",10
"R_0044676","PD_198",1
"R_0027383","PD_187",2
"R_0030565","PD_173",6
"R_0007487","PD_256",3
"R_0018026","PD_087",11
"R_0032350","PD_269",1
"R_0041750","PD_215",1
"R_0026846","PD_186",11
"R_0008459","PD_256",10
"R_0037213","PD_224",6
"R_0005848","PD_112",9
"R_0003903","PD_108",10
"R_0018981","PD_198",1
"R_0004027","PD_111",3
"R_0043481","PD_108",1
"R_0041103","PD_184",10
"R_0041440","PD_134",10
"R_0018020","PD_078",11
"R_0000479","PD_268",10
"R_0033758","PD_261",9
"R_0013154","PD_173",1
"R_0007046","PD_268",1
"R_0010311","PD_124",9
"R_0025745","PD_217",9
"R_0034460","PD_134",8
"R_0025662","PD_259",5
"R_0019150","PD_259",11
"R_0024141","PD_261",1
"R_0005941","PD_255",10
"R_0001912","PD_091",8
"R_0043486","PD_174",1
"R_0016996","PD_268",9
"R_0008868","PD_124",10
"R_0037305","PD_091",1
"R_0005088","PD_117",3
"R_0035065","PD_258",6
"R_0010614","PD_255",1
"R_0016737","PD_262",6
"R_0020205","PD_118",1
"R_0025250","PD_225",1
"R_0007034","PD_216",6
"R_0018270","PD_135",3
"R_0008374","PD_197",6
"R_0000092","PD_269",2
"R_0038598","PD_134",1
"R_0019583","PD_118",6
"R_0039031","PD_112",3
"R_0013092","PD_108",3
"R_0011999","PD_124",9
"R_0010447","PD_258",3
"R_0009216","PD_259",3
"R_0005581","PD_135",11
"R_0039067","PD_117",4
"R_0002998","PD_109",1
"R_0013387","PD_111",3
"R_0021820","PD_125",2
"R_0020184","PD_109",6
"R_0022753","PD_093",8
"R_0012244","PD_090",11
"R_0038135","PD_118",6
"R_0027484","PD_184",9
"R_0011071","PD_174",10
"R_0026218","PD_197",11
"R_0001710","PD_186",1
"R_0022959","PD_173",3
"R_0030762","PD_255",9
"R_0031648","PD_197",10
"R_0022721","PD_173",1
"R_0016883","PD_256",5
"R_0023726","PD_114",5
"R_0032134","PD_225",5
"R_0002779","PD_111",11
"R_0022357","PD_255",8
"R_0011671","PD_077",1
"R_0026726","PD_002",6
"R_0000687","PD_135",11
"R_0033293","PD_259",9
"R_0041512","PD_186",10
"R_0017828","PD_003",1
"R_0009054","PD_112",1
"R_0039749","PD_109",1
"R_0027601","PD_115",5
"R_0023030","PD_091",11
"R_0033587","PD_183",5
"R_0017213","PD_225",2
"R_0007971","PD_201",4
"R_0006251","PD_117",5
"R_0025400","PD_084",10
"R_0013435","PD_090",2
"R_0017594","PD_268",6
"R_0001532","PD_094",7
"R_0010408","PD_217",10
"R_0028199","PD_259",9
"R_0040816","PD_088",9
"R_0035860","PD_108",10
"R_0026880","PD_135",6
"R_0024785","PD_174",10
"R_0019046","PD_216",1
"R_0042801","PD_077",1
"R_0019336","PD_125",1
"R_0030013","PD_187",1
"R_0023094","PD_256",10
"R_0027223","PD_109",10
"R_0044590","PD_256",5
"R_0033883","PD_085",7
"R_0009276","PD_215",8
"R_0025872","PD_134",6
"R_0014256","PD_225",9
"R_0009401","PD_084",11
"R_0000888","PD_114",11
"R_0015868","PD_117",3
"R_0019395","PD_094",9
"R_0013331","PD_085",11
"R_0028460","PD_215",6
"R_0009228","PD_091",11
"R_0019442","PD_111",10
"R_0025673","PD_124",7
"R_0015847","PD_225",9
"R_0042938","PD_259",2
"R_0014038","PD_268",9
"R_0043456","PD_216",1
"R_0027952","PD_085",9
"R_0006207","PD_111",5
"R_0016171","PD_114",1
"R_0000034","PD_258",11
"R_0001084","PD_087",10
"R_0013344","PD_002",5
"R_0001922","PD_115",3
"R_0015043","PD_200",6
"R_0031177","PD_112",11
"R_0033464","PD_200",7
"R_0017806","PD_186",3
"R_0018284","PD_088",5
"R_0040800","PD_118",3
"R_0033582","PD_197",9
"R_0039398","PD_117",9
"R_0040305","PD_258",10
"R_0017038","PD_094",7
"R_0022990","PD_269",1
"R_0030897","PD_090",9
"R_0016513","PD_262",6
"R_0005757","PD_184",3
"R_0035701","PD_224",10
"R_0040535","PD_183",7
"R_0018539","PD_134",5
"R_0042639","PD_255",1
"R_0017457","PD_002",10
"R_0029094","PD_186",2
"R_0005873","PD_118",6
"R_0003664","PD_085",6
"R_0012986","PD_134",9
"R_0044801","PD_216",11
"R_0010219","PD_218",5
"R_0026407","PD_077",3
"R_0003265","PD_077",9
"R_0016668","PD_173",5
"R_0003019","PD_093",11
"R_0039033","PD_201",10
"R_0032475","PD_085",6
"R_0019250","PD_085",10
"R_0044279","PD_187",1
"R_0006249","PD_111",4
"R_0033811","PD_125",9
"R_0031654","PD_124",10
"R_0002176","PD_111",1
"R_0011449","PD_003",11
"R_0002524","PD_118",9
"R_0028482","PD_117",1
"R_0012119","PD_118",1
"R_0041943","PD_184",9
"R_0026049","PD_174",1
"R_0013759","PD_002",10
"R_0010227","PD_218",11
"R_0030159","PD_090",6
"R_0017834","PD_094",8
"R_0007448","PD_201",1
"R_0033940","PD_215",8
"R_0020768","PD_218",7
"R_0036568","PD_093",1
"R_0002555","PD_186",3
"R_0033666","PD_187",6
"R_0040619","PD_112",5
"R_0040902","PD_218",9
"R_0012199","PD_255",1
"R_0010296","PD_091",1
"R_0041642","PD_256",1
"R_0016468","PD_255",10
"R_0028975","PD_125",5
"R_0008372","PD_268",8
"R_0023609","PD_258",6
"R_0015943","PD_117",9
"R_0012678","PD_256",2
"R_0017339","PD_090",1
"R_0015867","PD_218",6
"R_0011952","PD_114",1
"R_0015423","PD_114",3
"R_0037430","PD_183",11
"R_0043324","PD_262",1
"R_0030583","PD_112",8
"R_0017609","PD_108",1
"R_0002797","PD_225",10
"R_0028877","PD_215",11
"R_0041532","PD_088",10
"R_0012694","PD_003",1
"R_0008643","PD_087",6
"R_0009712","PD_224",2
"R_0019780","PD_224",3
"R_0017503","PD_256",6
"R_0005343","PD_108",9
"R_0026705","PD_261",9
"R_0030662","PD_198",10
"R_0019971","PD_187",9
"R_0007188","PD_085",1
"R_0034958","PD_256",5
"R_0020100","PD_216",1
"R_0011947","PD_124",1
"R_0002546","PD_184",10
"R_0015224","PD_262",7
"R_0033568","PD_268",8
"R_0026609","PD_085",1
"R_0006280","PD_224",1
"R_0031274","PD_084",11
"R_0004126","PD_111",7
"R_0016593","PD_112",1
"R_0032881","PD_197",1
"R_0003208","PD_094",5
"R_0028264","PD_197",6
"R_0035665","PD_109",3
"R_0016257","PD_087",1
"R_0008814","PD_125",1
"R_0024804","PD_003",3
"R_0029546","PD_255",7
"R_0017738","PD_187",10
"R_0037523","PD_091",11
"R_0012262","PD_187",1
"R_0023132","PD_084",8
"R_0037618","PD_262",5
"R_0000644","PD_225",11
"R_0041634","PD_112",10
"R_0029634","PD_115",5
"R_0019574","PD_003",8
"R_0003239","PD_184",10
"R_0044263","PD_184",10
"R_0017251","PD_077",9
"R_0022737","PD_117",6
"R_0035193","PD_135",4
"R_0043805","PD_109",9
"R_0004578","PD_087",8
"R_0019206","PD_197",9
"R_0037278","PD_218",6
"R_0013073","PD_087",9
"R_0041408","PD_108",1
"R_0012728","PD_084",2
"R_0002188","PD_090",9
"R_0004944","PD_111",1
"R_0030942","PD_183",2
"R_0037509","PD_187",10
"R_0021770","PD_262",1
"R_0043554","PD_262",2
"R_0033691","PD_262",1
"R_0039270","PD_115",2
"R_0012343","PD_085",10
"R_0031104","PD_087",10
"R_0041004","PD_078",10
"R_0043480","PD_173",1
"R_0016158","PD_197",10
"R_0039144","PD_114",9
"R_0017585","PD_134",5
"R_0031224","PD_091",10
"R_0009665","PD_184",7
"R_0025086","PD_173",2
"R_0013149","PD_114",10
"R_0003325","PD_218",3
"R_0024490","PD_269",1
"R_0015915","PD_198",10
"R_0007717","PD_090",1
"R_0038837","PD_225",3
"R_0041467","PD_087",1
"R_0013056","PD_215",2
"R_0012943","PD_268",11
"R_0003136","PD_268",9
"R_0026253","PD_085",3
"R_0025810","PD_258",5
"R_0003260","PD_217",4
"R_0044317","PD_093",1
"R_0027799","PD_134",1
"R_0000442","PD_186",6
"R_0034254","PD_258",9
"R_0030653","PD_268",10
"R_0040331","PD_078",11
"R_0025721","PD_118",9
"R_0001367","PD_261",11
"R_0030782","PD_218",4
"R_0029758","PD_174",9
"R_0023999","PD_201",9
"R_0015588","PD_262",2
"R_0015654","PD_078",9
"R_0002977","PD_094",11
"R_0039240","PD_174",5
"R_0012213","PD_258",3
"R_0000682","PD_173",10
"R_0008739","PD_201",8
"R_0012335","PD_093",7
"R_0038524","PD_118",3
"R_0038972","PD_078",1
"R_0044166","PD_118",1
"R_0036781","PD_255",6
"R_0003874","PD_269",9
"R_0039658","PD_124",2
"R_0035596","PD_200",1
"R_0001758","PD_173",1
"R_0010480","PD_090",11
"R_0015157","PD_259",10
"R_0022999","PD_124",3
"R_0032214","PD_184",9
"R_0000651","PD_269",1
"R_0044965","PD_134",8
"R_0008587","PD_215",11
"R_0044518","PD_002",5
"R_0014229","PD_003",4
"R_0033400","PD_111",2
"R_0037822","PD_261",6
"R_0036560","PD_217",5
"R_0044444","PD_200",5
"R_0010665","PD_088",1
"R_0016914","PD_090",10
"R_0009565","PD_198",10
"R_0022134","PD_112",7
"R_0026936","PD_134",11
"R_0040213","PD_091",6
"R_0023436","PD_174",1
"R_0017787","PD_216",1
"R_0001900","PD_197",5
"R_0040708","PD_197",6
"R_0018448","PD_186",10
"R_0016893","PD_197",3
"R_0002615","PD_218",6
"R_0008602","PD_125",10
"R_0034970","PD_173",10
"R_0013663","PD_224",1
"R_0012411","PD_261",5
"R_0043979","PD_186",5
"R_0044276","PD_218",11
"R_0024561","PD_115",11
"R_0010728","PD_090",5
"R_0040180","PD_217",2
"R_0034595","PD_124",7
"R_0030977","PD_093",8
"R_0023158","PD_268",1
"R_0018412","PD_117",3
"R_0043221","PD_217",3
"R_0038601","PD_262",3
"R_0013265","PD_173",11
"R_0030604","PD_109",10
"R_0035279","PD_216",3
"R_0041169","PD_134",9
"R_0017800","PD_003",1
"R_0024790","PD_261",11
"R_0014797","PD_200",1
"R_0009833","PD_262",11
"R_0027783","PD_187",10
"R_0003298","PD_118",2
"R_0044608","PD_201",4
"R_0030137","PD_173",1
"R_0024379","PD_224",7
"R_0035940","PD_216",2
"R_0042113","PD_003",8
"R_0021213","PD_088",1
"R_0035185","PD_259",1
"R_0038203","PD_218",1
