"order_id","order_date","store_id"
"R_0010995",2016-05-21,"TW_10042"
"R_0018957",2016-03-26,"TW_10093"
"R_0004844",2016-01-09,"TW_10063"
"R_0035594",2016-02-27,"TW_10011"
"R_0036009",2016-02-27,"TW_10081"
"R_0043942",2016-05-14,"TW_10040"
"R_0035096",2016-09-03,"TW_10118"
"R_0035691",2016-09-03,"TW_10042"
"R_0022899",2016-02-06,"TW_10077"
"R_0016114",2016-08-20,"TW_10121"
"R_0026057",2016-08-06,"TW_10105"
"R_0034922",2016-05-21,"TW_10022"
"R_0019237",2016-06-18,"TW_10117"
"R_0031588",2016-09-10,"TW_10023"
"R_0023139",2016-07-09,"TW_10040"
"R_0004447",2016-08-27,"TW_10151"
"R_0045065",2016-04-16,"TW_10045"
"R_0041131",2016-07-16,"TW_10126"
"R_0002857",2016-09-17,"TW_10001"
"R_0038089",2016-03-19,"TW_10010"
"R_0038194",2016-01-09,"TW_10108"
"R_0003678",2016-06-25,"TW_10127"
"R_0023532",2016-08-27,"TW_10124"
"R_0037881",2016-07-16,"TW_10171"
"R_0020453",2016-05-28,"TW_10087"
"R_0036880",2016-06-11,"TW_10045"
"R_0044519",2016-07-30,"TW_10047"
"R_0001481",2016-04-02,"TW_10155"
"R_0001389",2016-06-04,"TW_10078"
"R_0038865",2016-05-21,"TW_10028"
"R_0002986",2016-03-19,"TW_10174"
"R_0037749",2016-02-27,"TW_10124"
"R_0030145",2016-04-09,"TW_10141"
"R_0006157",2016-04-02,"TW_10163"
"R_0031489",2016-05-07,"TW_10155"
"R_0014475",2016-03-19,"TW_10113"
"R_0034286",2016-01-23,"TW_10118"
"R_0021504",2016-02-20,"TW_10092"
"R_0020677",2016-01-30,"TW_10097"
"R_0013985",2016-01-30,"TW_10031"
"R_0024036",2016-09-10,"TW_10075"
"R_0019311",2016-02-06,"TW_10146"
"R_0014749",2016-04-16,"TW_10162"
"R_0013693",2016-08-27,"TW_10058"
"R_0037795",2016-02-20,"TW_10012"
"R_0015453",2016-03-19,"TW_10027"
"R_0030230",2016-03-12,"TW_10073"
"R_0015781",2016-05-21,"TW_10116"
"R_0010335",2016-01-09,"TW_10086"
"R_0017122",2016-02-20,"TW_10041"
"R_0040710",2016-05-28,"TW_10176"
"R_0032090",2016-08-27,"TW_10007"
"R_0011836",2016-02-20,"TW_10054"
"R_0017925",2016-05-28,"TW_10151"
"R_0025464",2016-08-20,"TW_10167"
"R_0012156",2016-05-07,"TW_10121"
"R_0022479",2016-04-16,"TW_10123"
"R_0014233",2016-07-16,"TW_10107"
"R_0044007",2016-04-16,"TW_10060"
"R_0043050",2016-03-12,"TW_10170"
"R_0007568",2016-03-26,"TW_10048"
"R_0010492",2016-08-27,"TW_10155"
"R_0022315",2016-02-20,"TW_10172"
"R_0021247",2016-07-09,"TW_10026"
"R_0041896",2016-02-06,"TW_10165"
"R_0018436",2016-04-30,"TW_10032"
"R_0014856",2016-09-03,"TW_10026"
"R_0011767",2016-01-30,"TW_10124"
"R_0027396",2016-03-26,"TW_10021"
"R_0007813",2016-02-27,"TW_10130"
"R_0002886",2016-04-02,"TW_10065"
"R_0026699",2016-04-16,"TW_10124"
"R_0001494",2016-03-05,"TW_10060"
"R_0005772",2016-07-02,"TW_10003"
"R_0039218",2016-04-02,"TW_10045"
"R_0008650",2016-05-07,"TW_10030"
"R_0021032",2016-04-23,"TW_10151"
"R_0008011",2016-07-16,"TW_10116"
"R_0026737",2016-04-16,"TW_10054"
"R_0029416",2016-06-25,"TW_10136"
"R_0001954",2016-07-23,"TW_10094"
"R_0000561",2016-06-25,"TW_10010"
"R_0029410",2016-03-26,"TW_10153"
"R_0039433",2016-06-11,"TW_10038"
"R_0027795",2016-04-23,"TW_10024"
"R_0017189",2016-06-04,"TW_10020"
"R_0027382",2016-09-17,"TW_10117"
"R_0039976",2016-08-20,"TW_10108"
"R_0005969",2016-09-03,"TW_10117"
"R_0014266",2016-03-05,"TW_10016"
"R_0030026",2016-05-21,"TW_10038"
"R_0005460",2016-07-23,"TW_10167"
"R_0021055",2016-07-02,"TW_10023"
"R_0012552",2016-05-21,"TW_10047"
"R_0042490",2016-03-26,"TW_10041"
"R_0013628",2016-02-20,"TW_10070"
"R_0010069",2016-01-09,"TW_10171"
"R_0025803",2016-06-11,"TW_10109"
"R_0010518",2016-08-20,"TW_10037"
"R_0011775",2016-03-19,"TW_10005"
"R_0011787",2016-06-18,"TW_10149"
"R_0002122",2016-07-23,"TW_10026"
"R_0002792",2016-06-04,"TW_10123"
"R_0012281",2016-05-28,"TW_10160"
"R_0037581",2016-09-24,"TW_10097"
"R_0005411",2016-01-16,"TW_10174"
"R_0009118",2016-04-09,"TW_10134"
"R_0014750",2016-03-12,"TW_10115"
"R_0033207",2016-09-03,"TW_10165"
"R_0022082",2016-08-20,"TW_10026"
"R_0006719",2016-07-02,"TW_10123"
"R_0027083",2016-01-09,"TW_10060"
"R_0031188",2016-08-20,"TW_10077"
"R_0030662",2016-02-27,"TW_10059"
"R_0034111",2016-05-21,"TW_10172"
"R_0011592",2016-06-11,"TW_10040"
"R_0043599",2016-02-06,"TW_10117"
"R_0020994",2016-08-13,"TW_10040"
"R_0036031",2016-07-16,"TW_10057"
"R_0023817",2016-05-14,"TW_10009"
"R_0022936",2016-06-11,"TW_10039"
"R_0033638",2016-03-19,"TW_10159"
"R_0007175",2016-04-02,"TW_10164"
"R_0002736",2016-01-23,"TW_10099"
"R_0000826",2016-01-16,"TW_10175"
"R_0019461",2016-06-04,"TW_10056"
"R_0010611",2016-04-09,"TW_10170"
"R_0015228",2016-03-12,"TW_10022"
"R_0022557",2016-05-14,"TW_10040"
"R_0028785",2016-03-12,"TW_10077"
"R_0000530",2016-01-30,"TW_10029"
"R_0015006",2016-05-07,"TW_10058"
"R_0008342",2016-03-26,"TW_10108"
"R_0030603",2016-05-14,"TW_10138"
"R_0018487",2016-05-21,"TW_10062"
"R_0032995",2016-07-23,"TW_10100"
"R_0038448",2016-08-20,"TW_10056"
"R_0025206",2016-05-21,"TW_10027"
"R_0007468",2016-02-06,"TW_10036"
"R_0013385",2016-05-28,"TW_10155"
"R_0013220",2016-05-07,"TW_10057"
"R_0016522",2016-07-23,"TW_10093"
"R_0013356",2016-07-30,"TW_10086"
"R_0003368",2016-03-12,"TW_10095"
"R_0025776",2016-09-24,"TW_10051"
"R_0004651",2016-03-12,"TW_10131"
"R_0017526",2016-05-14,"TW_10059"
"R_0032506",2016-06-25,"TW_10161"
"R_0030139",2016-04-30,"TW_10065"
"R_0018887",2016-07-09,"TW_10109"
"R_0044623",2016-09-24,"TW_10149"
"R_0041891",2016-07-30,"TW_10081"
"R_0041726",2016-09-10,"TW_10062"
"R_0011292",2016-07-02,"TW_10020"
"R_0020223",2016-05-14,"TW_10066"
"R_0009015",2016-04-23,"TW_10021"
"R_0001940",2016-06-18,"TW_10088"
"R_0017914",2016-05-21,"TW_10040"
"R_0024563",2016-09-10,"TW_10070"
"R_0008829",2016-06-11,"TW_10155"
"R_0001161",2016-04-02,"TW_10028"
"R_0040634",2016-08-27,"TW_10168"
"R_0000658",2016-03-05,"TW_10084"
"R_0015256",2016-04-30,"TW_10174"
"R_0022476",2016-09-03,"TW_10024"
"R_0008241",2016-06-18,"TW_10079"
"R_0009744",2016-06-04,"TW_10006"
"R_0016971",2016-07-16,"TW_10156"
"R_0035414",2016-09-10,"TW_10121"
"R_0014237",2016-05-28,"TW_10133"
"R_0032401",2016-04-02,"TW_10031"
"R_0003369",2016-06-18,"TW_10018"
"R_0036691",2016-02-06,"TW_10173"
"R_0006139",2016-08-20,"TW_10019"
"R_0028420",2016-01-30,"TW_10026"
"R_0003935",2016-06-18,"TW_10017"
"R_0014649",2016-05-07,"TW_10144"
"R_0032477",2016-02-13,"TW_10083"
"R_0031171",2016-03-12,"TW_10021"
"R_0008691",2016-08-27,"TW_10138"
"R_0027693",2016-06-18,"TW_10124"
"R_0042588",2016-01-23,"TW_10014"
"R_0017724",2016-05-21,"TW_10025"
"R_0023169",2016-07-16,"TW_10116"
"R_0044897",2016-08-13,"TW_10129"
"R_0041577",2016-04-16,"TW_10053"
"R_0041736",2016-06-25,"TW_10063"
"R_0023007",2016-08-13,"TW_10133"
"R_0013869",2016-04-30,"TW_10092"
"R_0017456",2016-08-20,"TW_10072"
"R_0019420",2016-02-13,"TW_10055"
"R_0037375",2016-02-20,"TW_10011"
"R_0019580",2016-08-27,"TW_10112"
"R_0043216",2016-06-11,"TW_10109"
"R_0014135",2016-08-13,"TW_10063"
"R_0006316",2016-05-07,"TW_10078"
"R_0002915",2016-07-09,"TW_10064"
"R_0038145",2016-09-03,"TW_10051"
"R_0017171",2016-08-06,"TW_10143"
"R_0024526",2016-07-30,"TW_10018"
"R_0039588",2016-01-16,"TW_10114"
"R_0000761",2016-02-06,"TW_10010"
"R_0040768",2016-08-27,"TW_10011"
"R_0008949",2016-01-23,"TW_10115"
"R_0019492",2016-06-25,"TW_10058"
"R_0021763",2016-06-25,"TW_10077"
"R_0024644",2016-05-28,"TW_10133"
"R_0039985",2016-04-16,"TW_10173"
"R_0020335",2016-09-10,"TW_10101"
"R_0041491",2016-09-24,"TW_10167"
"R_0004235",2016-04-02,"TW_10013"
"R_0028767",2016-05-28,"TW_10124"
"R_0029398",2016-01-09,"TW_10162"
"R_0000627",2016-09-03,"TW_10070"
"R_0021478",2016-09-17,"TW_10150"
"R_0022651",2016-02-27,"TW_10149"
"R_0034425",2016-06-18,"TW_10101"
"R_0043707",2016-01-02,"TW_10004"
"R_0002635",2016-04-23,"TW_10012"
"R_0016202",2016-06-18,"TW_10092"
"R_0001423",2016-05-07,"TW_10093"
"R_0015941",2016-08-27,"TW_10098"
"R_0018603",2016-09-24,"TW_10100"
"R_0005498",2016-04-30,"TW_10105"
"R_0014063",2016-07-09,"TW_10165"
"R_0014650",2016-03-05,"TW_10010"
"R_0028602",2016-01-30,"TW_10087"
"R_0037050",2016-08-27,"TW_10142"
"R_0037127",2016-06-25,"TW_10155"
"R_0038468",2016-03-19,"TW_10089"
"R_0023807",2016-01-09,"TW_10168"
"R_0005391",2016-06-25,"TW_10068"
"R_0021410",2016-02-13,"TW_10120"
"R_0037538",2016-02-20,"TW_10003"
"R_0012264",2016-09-03,"TW_10022"
"R_0010957",2016-03-12,"TW_10036"
"R_0039439",2016-03-05,"TW_10030"
"R_0031383",2016-01-30,"TW_10089"
"R_0037265",2016-01-30,"TW_10106"
"R_0021835",2016-07-16,"TW_10049"
"R_0020647",2016-05-14,"TW_10084"
"R_0018089",2016-02-20,"TW_10159"
"R_0020998",2016-07-09,"TW_10111"
"R_0044584",2016-06-11,"TW_10026"
"R_0044516",2016-08-27,"TW_10144"
"R_0033082",2016-05-21,"TW_10080"
"R_0002814",2016-05-28,"TW_10072"
"R_0044978",2016-04-23,"TW_10106"
"R_0022737",2016-06-04,"TW_10075"
"R_0031840",2016-01-30,"TW_10152"
"R_0015042",2016-08-20,"TW_10090"
"R_0044435",2016-07-30,"TW_10001"
"R_0001631",2016-02-06,"TW_10175"
"R_0037810",2016-09-03,"TW_10059"
"R_0013714",2016-07-16,"TW_10144"
"R_0038801",2016-06-25,"TW_10004"
"R_0006826",2016-02-27,"TW_10168"
"R_0011291",2016-04-23,"TW_10084"
"R_0038836",2016-01-23,"TW_10120"
"R_0024048",2016-08-13,"TW_10089"
"R_0002647",2016-02-06,"TW_10078"
"R_0039262",2016-04-16,"TW_10017"
"R_0031001",2016-04-23,"TW_10063"
"R_0024559",2016-01-23,"TW_10032"
"R_0001583",2016-03-12,"TW_10069"
"R_0041335",2016-01-30,"TW_10033"
"R_0034014",2016-03-12,"TW_10019"
"R_0023832",2016-07-23,"TW_10170"
"R_0000206",2016-03-26,"TW_10166"
"R_0029065",2016-06-04,"TW_10076"
"R_0000697",2016-07-02,"TW_10171"
"R_0002952",2016-07-23,"TW_10106"
"R_0004468",2016-05-14,"TW_10139"
"R_0002529",2016-04-02,"TW_10079"
"R_0004285",2016-09-24,"TW_10007"
"R_0043429",2016-03-26,"TW_10171"
"R_0039586",2016-03-26,"TW_10131"
"R_0014192",2016-04-23,"TW_10007"
"R_0037002",2016-06-11,"TW_10113"
"R_0008571",2016-07-02,"TW_10103"
"R_0014003",2016-05-21,"TW_10149"
"R_0034476",2016-06-25,"TW_10137"
"R_0010960",2016-09-17,"TW_10001"
"R_0017211",2016-03-12,"TW_10065"
"R_0009106",2016-06-18,"TW_10008"
"R_0000624",2016-04-16,"TW_10035"
"R_0041745",2016-01-23,"TW_10154"
"R_0038688",2016-04-09,"TW_10060"
"R_0001523",2016-05-07,"TW_10171"
"R_0035427",2016-05-07,"TW_10086"
"R_0044347",2016-06-04,"TW_10019"
"R_0023684",2016-01-23,"TW_10018"
"R_0043298",2016-03-05,"TW_10006"
"R_0034521",2016-09-03,"TW_10137"
"R_0035335",2016-02-27,"TW_10159"
"R_0003520",2016-06-25,"TW_10057"
"R_0013588",2016-06-18,"TW_10094"
"R_0020585",2016-01-16,"TW_10169"
"R_0023692",2016-07-16,"TW_10171"
"R_0012628",2016-06-11,"TW_10045"
"R_0042724",2016-02-06,"TW_10059"
"R_0033642",2016-07-09,"TW_10168"
"R_0026243",2016-03-12,"TW_10027"
"R_0009818",2016-07-16,"TW_10115"
"R_0013843",2016-08-20,"TW_10045"
"R_0040995",2016-04-23,"TW_10159"
"R_0043289",2016-07-16,"TW_10098"
"R_0028818",2016-07-23,"TW_10149"
"R_0045053",2016-09-10,"TW_10079"
"R_0000050",2016-09-24,"TW_10017"
"R_0010396",2016-08-20,"TW_10077"
"R_0041275",2016-05-21,"TW_10039"
"R_0037421",2016-08-06,"TW_10044"
"R_0007584",2016-01-02,"TW_10012"
"R_0003553",2016-04-16,"TW_10167"
"R_0030906",2016-08-13,"TW_10147"
"R_0036231",2016-08-27,"TW_10154"
"R_0017045",2016-01-23,"TW_10008"
"R_0022997",2016-07-30,"TW_10166"
"R_0010538",2016-06-11,"TW_10056"
"R_0038337",2016-03-12,"TW_10058"
"R_0024870",2016-04-02,"TW_10012"
"R_0027727",2016-03-26,"TW_10087"
"R_0033381",2016-03-26,"TW_10128"
"R_0043328",2016-06-18,"TW_10133"
"R_0041056",2016-01-02,"TW_10045"
"R_0018896",2016-01-09,"TW_10019"
"R_0044387",2016-03-12,"TW_10151"
"R_0012094",2016-07-02,"TW_10051"
"R_0041650",2016-01-30,"TW_10130"
"R_0021719",2016-06-04,"TW_10100"
"R_0023632",2016-06-04,"TW_10086"
"R_0007634",2016-03-19,"TW_10159"
"R_0024668",2016-05-28,"TW_10088"
"R_0030454",2016-05-28,"TW_10127"
"R_0044769",2016-07-02,"TW_10099"
"R_0014922",2016-02-20,"TW_10096"
"R_0001662",2016-01-09,"TW_10022"
"R_0023437",2016-08-20,"TW_10104"
"R_0002748",2016-03-05,"TW_10084"
"R_0013026",2016-04-09,"TW_10121"
"R_0002280",2016-07-09,"TW_10042"
"R_0028528",2016-06-11,"TW_10079"
"R_0005956",2016-01-02,"TW_10072"
"R_0043000",2016-02-06,"TW_10042"
"R_0024126",2016-09-24,"TW_10012"
"R_0002997",2016-05-14,"TW_10012"
"R_0027511",2016-02-13,"TW_10108"
"R_0040244",2016-06-18,"TW_10060"
"R_0005858",2016-07-02,"TW_10139"
"R_0034078",2016-06-25,"TW_10030"
"R_0000893",2016-04-30,"TW_10019"
"R_0007345",2016-01-02,"TW_10099"
"R_0001576",2016-08-27,"TW_10060"
"R_0011402",2016-02-20,"TW_10043"
"R_0041691",2016-03-05,"TW_10099"
"R_0016849",2016-06-11,"TW_10088"
"R_0008862",2016-01-23,"TW_10126"
"R_0034770",2016-07-23,"TW_10035"
"R_0042220",2016-09-10,"TW_10162"
"R_0028262",2016-03-26,"TW_10162"
"R_0017276",2016-04-02,"TW_10014"
"R_0015317",2016-04-16,"TW_10120"
"R_0035472",2016-05-21,"TW_10133"
"R_0037063",2016-06-04,"TW_10017"
"R_0034494",2016-06-18,"TW_10017"
"R_0042035",2016-03-05,"TW_10163"
"R_0015582",2016-04-16,"TW_10001"
"R_0026851",2016-05-28,"TW_10159"
"R_0001271",2016-07-16,"TW_10085"
"R_0013234",2016-03-12,"TW_10175"
"R_0011116",2016-01-16,"TW_10133"
"R_0004970",2016-01-09,"TW_10112"
"R_0010839",2016-04-02,"TW_10116"
"R_0009648",2016-08-06,"TW_10097"
"R_0005901",2016-07-02,"TW_10076"
"R_0029365",2016-03-26,"TW_10014"
"R_0042200",2016-06-04,"TW_10046"
"R_0022480",2016-01-09,"TW_10044"
"R_0017370",2016-03-19,"TW_10142"
"R_0023541",2016-05-07,"TW_10159"
"R_0004723",2016-08-20,"TW_10170"
"R_0040501",2016-04-30,"TW_10028"
"R_0033864",2016-07-23,"TW_10164"
"R_0007124",2016-08-20,"TW_10171"
"R_0030344",2016-04-23,"TW_10062"
"R_0023594",2016-01-23,"TW_10081"
"R_0001173",2016-02-27,"TW_10149"
"R_0011054",2016-03-05,"TW_10170"
"R_0024973",2016-04-02,"TW_10040"
"R_0040517",2016-03-12,"TW_10101"
"R_0026491",2016-07-23,"TW_10075"
"R_0000955",2016-04-02,"TW_10001"
"R_0028565",2016-09-10,"TW_10048"
"R_0014430",2016-09-03,"TW_10170"
"R_0026090",2016-08-06,"TW_10013"
"R_0031057",2016-08-06,"TW_10070"
"R_0039492",2016-07-02,"TW_10121"
"R_0011695",2016-03-05,"TW_10158"
"R_0023767",2016-07-23,"TW_10009"
"R_0018306",2016-04-02,"TW_10171"
"R_0000904",2016-08-27,"TW_10034"
"R_0016761",2016-02-20,"TW_10083"
"R_0042670",2016-07-02,"TW_10170"
"R_0044934",2016-08-06,"TW_10170"
"R_0011707",2016-03-05,"TW_10107"
"R_0013479",2016-04-16,"TW_10085"
"R_0019626",2016-06-18,"TW_10050"
"R_0010722",2016-09-10,"TW_10061"
"R_0024242",2016-01-02,"TW_10061"
"R_0011277",2016-02-13,"TW_10144"
"R_0040119",2016-05-21,"TW_10022"
"R_0026861",2016-07-09,"TW_10126"
"R_0037177",2016-07-09,"TW_10149"
"R_0027316",2016-04-23,"TW_10009"
"R_0008581",2016-04-02,"TW_10120"
"R_0009908",2016-05-28,"TW_10031"
"R_0006189",2016-05-14,"TW_10164"
"R_0028374",2016-09-17,"TW_10088"
"R_0018233",2016-09-03,"TW_10156"
"R_0013002",2016-06-25,"TW_10091"
"R_0002240",2016-05-28,"TW_10084"
"R_0007438",2016-08-13,"TW_10078"
"R_0018992",2016-03-19,"TW_10051"
"R_0036334",2016-07-16,"TW_10042"
"R_0032751",2016-04-02,"TW_10164"
"R_0014341",2016-06-04,"TW_10130"
"R_0043090",2016-01-09,"TW_10106"
"R_0028010",2016-07-02,"TW_10010"
"R_0002341",2016-03-05,"TW_10044"
"R_0033276",2016-07-16,"TW_10098"
"R_0029083",2016-06-11,"TW_10080"
"R_0026054",2016-04-30,"TW_10006"
"R_0015940",2016-04-23,"TW_10111"
"R_0014258",2016-09-03,"TW_10154"
"R_0030479",2016-02-13,"TW_10123"
"R_0015281",2016-05-28,"TW_10020"
"R_0012248",2016-04-30,"TW_10097"
"R_0003438",2016-09-03,"TW_10109"
"R_0037032",2016-07-23,"TW_10153"
"R_0019173",2016-04-09,"TW_10108"
"R_0024887",2016-04-09,"TW_10080"
"R_0000259",2016-07-16,"TW_10059"
"R_0010516",2016-09-10,"TW_10037"
"R_0043561",2016-04-09,"TW_10146"
"R_0001836",2016-05-07,"TW_10101"
"R_0000427",2016-02-27,"TW_10134"
"R_0010346",2016-04-16,"TW_10079"
"R_0008689",2016-01-02,"TW_10071"
"R_0026622",2016-02-27,"TW_10064"
"R_0008104",2016-01-30,"TW_10075"
"R_0005915",2016-08-13,"TW_10057"
"R_0005344",2016-03-19,"TW_10058"
"R_0037414",2016-02-27,"TW_10147"
"R_0017886",2016-05-14,"TW_10159"
"R_0008991",2016-02-13,"TW_10144"
"R_0000884",2016-08-27,"TW_10132"
"R_0033423",2016-05-07,"TW_10019"
"R_0037627",2016-05-21,"TW_10103"
"R_0013364",2016-07-23,"TW_10092"
"R_0031857",2016-06-04,"TW_10042"
"R_0008452",2016-02-27,"TW_10059"
"R_0009236",2016-03-12,"TW_10005"
"R_0017308",2016-01-30,"TW_10062"
"R_0008665",2016-01-23,"TW_10023"
"R_0021133",2016-04-09,"TW_10021"
"R_0040188",2016-02-13,"TW_10170"
"R_0016841",2016-09-03,"TW_10002"
"R_0033243",2016-01-09,"TW_10053"
"R_0015961",2016-05-28,"TW_10153"
"R_0000750",2016-07-16,"TW_10104"
"R_0026159",2016-05-21,"TW_10023"
"R_0001650",2016-09-10,"TW_10064"
"R_0042119",2016-01-23,"TW_10012"
"R_0042447",2016-09-03,"TW_10129"
"R_0033681",2016-08-13,"TW_10166"
"R_0036046",2016-09-10,"TW_10169"
"R_0023395",2016-02-13,"TW_10027"
"R_0000775",2016-08-06,"TW_10151"
"R_0009740",2016-04-23,"TW_10156"
"R_0018589",2016-09-10,"TW_10076"
"R_0019445",2016-06-25,"TW_10079"
"R_0021936",2016-01-09,"TW_10060"
"R_0031952",2016-01-09,"TW_10095"
"R_0001073",2016-01-16,"TW_10003"
"R_0035605",2016-01-23,"TW_10002"
"R_0032484",2016-01-02,"TW_10128"
"R_0032034",2016-01-30,"TW_10062"
"R_0002081",2016-06-04,"TW_10013"
"R_0018586",2016-09-10,"TW_10015"
"R_0007553",2016-03-05,"TW_10148"
"R_0008206",2016-09-17,"TW_10142"
"R_0020016",2016-05-14,"TW_10046"
"R_0020412",2016-05-14,"TW_10074"
"R_0044494",2016-07-30,"TW_10062"
"R_0020079",2016-06-18,"TW_10022"
"R_0039462",2016-02-06,"TW_10063"
"R_0014146",2016-01-23,"TW_10159"
"R_0036751",2016-03-12,"TW_10003"
"R_0025705",2016-03-05,"TW_10147"
"R_0009401",2016-09-17,"TW_10158"
"R_0029197",2016-02-13,"TW_10074"
"R_0044060",2016-06-18,"TW_10137"
"R_0027773",2016-09-03,"TW_10030"
"R_0019605",2016-08-13,"TW_10017"
"R_0003037",2016-06-11,"TW_10114"
"R_0020371",2016-08-27,"TW_10169"
"R_0039556",2016-07-09,"TW_10137"
"R_0024429",2016-01-02,"TW_10093"
"R_0025714",2016-07-23,"TW_10121"
"R_0007874",2016-02-27,"TW_10163"
"R_0040508",2016-06-11,"TW_10066"
"R_0035187",2016-06-25,"TW_10074"
"R_0040219",2016-02-20,"TW_10119"
"R_0042005",2016-03-26,"TW_10042"
"R_0040314",2016-05-07,"TW_10022"
"R_0030770",2016-03-05,"TW_10006"
"R_0034168",2016-03-26,"TW_10133"
"R_0008579",2016-01-02,"TW_10039"
"R_0017476",2016-02-27,"TW_10164"
"R_0007437",2016-08-27,"TW_10150"
"R_0009364",2016-02-06,"TW_10131"
"R_0005981",2016-04-30,"TW_10147"
"R_0016015",2016-07-30,"TW_10139"
"R_0011124",2016-07-02,"TW_10028"
"R_0003568",2016-01-02,"TW_10031"
"R_0021090",2016-01-30,"TW_10047"
"R_0024886",2016-08-27,"TW_10050"
"R_0022670",2016-03-19,"TW_10029"
"R_0043802",2016-01-23,"TW_10112"
"R_0020924",2016-01-30,"TW_10011"
"R_0002900",2016-07-30,"TW_10001"
"R_0040886",2016-04-09,"TW_10113"
"R_0023706",2016-01-16,"TW_10019"
"R_0005143",2016-04-02,"TW_10087"
"R_0017608",2016-01-09,"TW_10124"
"R_0036623",2016-01-02,"TW_10148"
"R_0014188",2016-04-30,"TW_10019"
"R_0043560",2016-07-02,"TW_10160"
"R_0016985",2016-07-16,"TW_10041"
"R_0040965",2016-07-30,"TW_10174"
"R_0021135",2016-01-09,"TW_10176"
"R_0025932",2016-02-06,"TW_10120"
"R_0008879",2016-08-13,"TW_10167"
"R_0007753",2016-08-20,"TW_10120"
"R_0038549",2016-08-06,"TW_10093"
"R_0009948",2016-03-26,"TW_10073"
"R_0037097",2016-04-02,"TW_10168"
"R_0028539",2016-07-16,"TW_10101"
"R_0043451",2016-07-02,"TW_10060"
"R_0035430",2016-01-09,"TW_10009"
"R_0036204",2016-04-09,"TW_10089"
"R_0003498",2016-03-12,"TW_10063"
"R_0015338",2016-01-09,"TW_10024"
"R_0014675",2016-01-02,"TW_10059"
"R_0030300",2016-06-04,"TW_10048"
"R_0008477",2016-01-30,"TW_10082"
"R_0045107",2016-02-06,"TW_10040"
"R_0004180",2016-04-30,"TW_10056"
"R_0043006",2016-08-20,"TW_10166"
"R_0034512",2016-04-09,"TW_10005"
"R_0041935",2016-06-18,"TW_10152"
"R_0040257",2016-09-10,"TW_10037"
"R_0041785",2016-09-10,"TW_10017"
"R_0025192",2016-03-26,"TW_10171"
"R_0032147",2016-05-07,"TW_10148"
"R_0026068",2016-03-26,"TW_10156"
"R_0025134",2016-01-30,"TW_10056"
"R_0004166",2016-01-16,"TW_10168"
"R_0004399",2016-06-11,"TW_10160"
"R_0009515",2016-06-25,"TW_10026"
"R_0022600",2016-05-21,"TW_10162"
"R_0035917",2016-01-23,"TW_10163"
"R_0014410",2016-06-25,"TW_10047"
"R_0039124",2016-04-02,"TW_10038"
"R_0026087",2016-02-13,"TW_10098"
"R_0039341",2016-09-03,"TW_10095"
"R_0024411",2016-02-20,"TW_10157"
"R_0008344",2016-07-16,"TW_10003"
"R_0026043",2016-06-18,"TW_10167"
"R_0015180",2016-09-17,"TW_10159"
"R_0000145",2016-01-16,"TW_10123"
"R_0040531",2016-01-09,"TW_10104"
"R_0038110",2016-05-14,"TW_10103"
"R_0027731",2016-09-10,"TW_10092"
"R_0044268",2016-04-09,"TW_10134"
"R_0025684",2016-07-23,"TW_10112"
"R_0032104",2016-07-09,"TW_10044"
"R_0022650",2016-03-19,"TW_10051"
"R_0039163",2016-01-23,"TW_10003"
"R_0025520",2016-03-26,"TW_10034"
"R_0001833",2016-01-23,"TW_10021"
"R_0006217",2016-05-28,"TW_10064"
"R_0023246",2016-01-09,"TW_10078"
"R_0000517",2016-05-14,"TW_10059"
"R_0020416",2016-06-25,"TW_10043"
"R_0036110",2016-02-13,"TW_10137"
"R_0015422",2016-08-06,"TW_10012"
"R_0033035",2016-03-19,"TW_10171"
"R_0017635",2016-06-11,"TW_10098"
"R_0020406",2016-08-06,"TW_10118"
"R_0017506",2016-02-27,"TW_10021"
"R_0028035",2016-03-19,"TW_10162"
"R_0015556",2016-04-02,"TW_10122"
"R_0032779",2016-04-02,"TW_10140"
"R_0043292",2016-05-21,"TW_10025"
"R_0025736",2016-09-17,"TW_10168"
"R_0038922",2016-04-02,"TW_10039"
"R_0032232",2016-02-13,"TW_10167"
"R_0034299",2016-04-30,"TW_10111"
"R_0001227",2016-05-21,"TW_10038"
"R_0001587",2016-04-02,"TW_10028"
"R_0007618",2016-05-21,"TW_10157"
"R_0016005",2016-06-18,"TW_10170"
"R_0021801",2016-03-12,"TW_10147"
"R_0020435",2016-06-04,"TW_10074"
"R_0024762",2016-08-27,"TW_10046"
"R_0043117",2016-01-02,"TW_10113"
"R_0040212",2016-07-16,"TW_10116"
"R_0007235",2016-05-21,"TW_10073"
"R_0021538",2016-07-09,"TW_10028"
"R_0015299",2016-07-16,"TW_10066"
"R_0027966",2016-06-18,"TW_10162"
"R_0032261",2016-05-28,"TW_10120"
"R_0007924",2016-08-20,"TW_10038"
"R_0024135",2016-06-04,"TW_10169"
"R_0007588",2016-01-16,"TW_10158"
"R_0041482",2016-07-30,"TW_10097"
"R_0006253",2016-07-16,"TW_10016"
"R_0040203",2016-08-27,"TW_10138"
"R_0034600",2016-05-21,"TW_10148"
"R_0019363",2016-06-04,"TW_10155"
"R_0019974",2016-06-11,"TW_10085"
"R_0034059",2016-01-09,"TW_10169"
"R_0010455",2016-03-12,"TW_10127"
